customer_id,first_name,last_name,dob,gender,phone,email,city,state,customer_since,kyc_status,occupation,annual_income,risk_category
CUST000357,Sunita,Joshi,1992-07-27,Male,9833181958,sunita.joshi357@example.com,Pune,Maharashtra,2023-05-20,Verified,Retired,2498834,Low
CUST000358,Arjun,Reddy,1997-07-24,Female,9220054364,arjun.reddy358@example.com,Chandigarh,Punjab,2019-07-01,Verified,Engineer,543373,Low
CUST000359,Vivaan,Rao,1969-03-06,Male,9781137995,vivaan.rao359@example.com,Bengaluru,Karnataka,2021-05-25,Verified,Doctor,2109910,Medium
CUST000360,Ananya,Singh,1976-04-09,Other,9636317970,ananya.singh360@example.com,Delhi,Delhi,2021-10-10,Verified,Freelancer,3996740,Low
CUST000361,Diya,Reddy,1972-06-02,Other,9543520904,diya.reddy361@example.com,Lucknow,Uttar Pradesh,2015-01-23,Verified,Engineer,4026838,Low
CUST000362,Priya,Nair,1981-06-24,Other,9292983168,priya.nair362@example.com,Hyderabad,Telangana,2022-12-21,Pending,Retired,4151913,Medium
CUST000363,Ishaan,Sharma,1993-05-29,Other,9335693929,ishaan.sharma363@example.com,Bhopal,Madhya Pradesh,2012-02-11,Verified,Salaried,516036,High
CUST000364,Neha,Jain,1993-03-11,Other,9671773180,neha.jain364@example.com,Mumbai,Maharashtra,2021-02-13,Pending,Student,3186524,Low
CUST000365,Rahul,Gupta,1998-01-16,Other,9427990772,rahul.gupta365@example.com,Mumbai,Maharashtra,2021-02-02,Verified,Doctor,4074795,Medium
CUST000366,Aarav,Gupta,1984-11-12,Other,9046498931,aarav.gupta366@example.com,Jaipur,Rajasthan,2025-11-30,Pending,Salaried,4497922,High
CUST000367,Rohit,Das,1964-12-15,Female,9579055281,rohit.das367@example.com,Mumbai,Maharashtra,2024-07-29,Verified,Retired,1341032,High
CUST000368,Krishna,Rao,1997-12-05,Other,9933554864,krishna.rao368@example.com,Delhi,Delhi,2013-03-22,Verified,Doctor,3975095,Low
CUST000369,Anika,Mehta,2002-09-20,Other,9847951371,anika.mehta369@example.com,Lucknow,Uttar Pradesh,2013-10-18,Verified,Student,2599045,High
CUST000370,Aditya,Mehta,1979-10-04,Male,9272380468,aditya.mehta370@example.com,Bengaluru,Karnataka,2014-12-17,Verified,Teacher,3903367,Medium
CUST000371,Aarav,Joshi,1960-08-24,Male,9385695579,aarav.joshi371@example.com,Hyderabad,Telangana,2023-11-22,Pending,Engineer,4022041,Low
CUST000372,Sai,Joshi,1978-04-29,Male,9754025472,sai.joshi372@example.com,Bengaluru,Karnataka,2025-11-15,Pending,Consultant,2572821,Low
CUST000373,Reyansh,Reddy,1976-05-05,Male,9059274523,reyansh.reddy373@example.com,Bengaluru,Karnataka,2024-08-12,Verified,Doctor,3064397,Low
CUST000374,Myra,Rao,2002-11-16,Female,9106727520,myra.rao374@example.com,Bengaluru,Karnataka,2024-04-01,Rejected,Doctor,2659310,Low
CUST000375,Shaurya,Reddy,1994-08-30,Female,9170281406,shaurya.reddy375@example.com,Ahmedabad,Gujarat,2025-11-06,Pending,Engineer,3178034,Low
CUST000376,Vivaan,Patel,2002-03-25,Male,9430187186,vivaan.patel376@example.com,Ahmedabad,Gujarat,2016-05-11,Verified,Freelancer,4471241,High
CUST000377,Pooja,Das,1968-04-09,Other,9656504554,pooja.das377@example.com,Jaipur,Rajasthan,2021-12-29,Pending,Business,1989382,Medium
CUST000378,Myra,Bose,1980-11-22,Male,9662991234,myra.bose378@example.com,Lucknow,Uttar Pradesh,2022-08-24,Rejected,Consultant,2993679,Low
CUST000379,Kiara,Chopra,1955-08-05,Female,9462879232,kiara.chopra379@example.com,Delhi,Delhi,2020-07-24,Verified,Engineer,534275,Medium
CUST000380,Shaurya,Joshi,2005-03-05,Other,9730024471,shaurya.joshi380@example.com,Lucknow,Uttar Pradesh,2018-06-14,Verified,Engineer,2233114,Low
CUST000381,Priya,Kumar,1960-12-26,Other,9597964715,priya.kumar381@example.com,Lucknow,Uttar Pradesh,2023-06-30,Verified,Salaried,2357155,Low
CUST000382,Vivaan,Reddy,1996-05-12,Other,9252045650,vivaan.reddy382@example.com,Pune,Maharashtra,2018-07-02,Verified,Business,4490624,Low
CUST000383,Rahul,Iyer,1969-12-29,Other,9554451895,rahul.iyer383@example.com,Delhi,Delhi,2015-03-23,Verified,Consultant,2540703,Low
CUST000384,Ira,Bose,1969-08-17,Male,9328338988,ira.bose384@example.com,Pune,Maharashtra,2024-05-11,Verified,Business,3680954,Low
CUST000385,Aditya,Mehta,1956-07-23,Female,9545279852,aditya.mehta385@example.com,Bengaluru,Karnataka,2018-10-31,Verified,Business,2045272,Low
CUST000386,Amit,Reddy,1975-04-30,Female,9232161107,amit.reddy386@example.com,Bhopal,Madhya Pradesh,2021-09-02,Verified,Business,455085,Medium
CUST000387,Anika,Verma,1965-09-01,Female,9014011939,anika.verma387@example.com,Lucknow,Uttar Pradesh,2016-06-26,Verified,Doctor,425443,Low
CUST000388,Nitin,Kumar,1986-03-16,Female,9289389119,nitin.kumar388@example.com,Ahmedabad,Gujarat,2012-04-24,Verified,Retired,2544386,Low
CUST000389,Priya,Rao,1963-11-08,Male,9875927125,priya.rao389@example.com,Mumbai,Maharashtra,2020-07-06,Verified,Consultant,2088863,Low
CUST000390,Priya,Nair,1996-10-18,Male,9827548015,priya.nair390@example.com,Delhi,Delhi,2023-01-27,Verified,Self Employed,4013138,Low
CUST000391,Shaurya,Yadav,2004-09-10,Female,9463175207,shaurya.yadav391@example.com,Hyderabad,Telangana,2014-05-11,Verified,Consultant,893081,Low
CUST000392,Aadhya,Chopra,1964-02-16,Other,9215353961,aadhya.chopra392@example.com,Bhopal,Madhya Pradesh,2017-03-22,Verified,Engineer,2516381,Medium
CUST000393,Priya,Kumar,1990-11-27,Female,9796784271,priya.kumar393@example.com,Chandigarh,Punjab,2014-09-27,Verified,Engineer,2116273,Low
CUST000394,Sai,Sharma,1959-09-28,Male,9702695249,sai.sharma394@example.com,Delhi,Delhi,2025-12-23,Verified,Business,4308768,Medium
CUST000395,Ayaan,Joshi,1999-09-02,Female,9848588006,ayaan.joshi395@example.com,Chandigarh,Punjab,2014-09-02,Verified,Doctor,3336939,Low
CUST000396,Vivaan,Verma,2004-12-09,Other,9427624671,vivaan.verma396@example.com,Bengaluru,Karnataka,2024-10-04,Verified,Consultant,4121122,Low
CUST000397,Nitin,Iyer,1960-01-01,Female,9479695450,nitin.iyer397@example.com,Kochi,Kerala,2012-08-18,Verified,Student,3253670,Low
CUST000398,Neha,Sharma,1985-08-13,Female,9165565033,neha.sharma398@example.com,Chandigarh,Punjab,2017-04-06,Verified,Freelancer,892542,Medium
CUST000399,Aditya,Joshi,1985-04-15,Male,9085076986,aditya.joshi399@example.com,Delhi,Delhi,2017-12-24,Verified,Engineer,366532,High
CUST000400,Aadhya,Chopra,1963-10-08,Female,9135785294,aadhya.chopra400@example.com,Pune,Maharashtra,2020-02-24,Rejected,Retired,4348733,Low
CUST000401,Sunita,Gupta,1974-03-16,Female,9404963919,sunita.gupta401@example.com,Kochi,Kerala,2014-02-15,Verified,Self Employed,744299,Low
CUST000402,Anika,Mishra,1973-10-25,Female,9148468536,anika.mishra402@example.com,Jaipur,Rajasthan,2021-01-08,Verified,Consultant,3981957,Medium
CUST000403,Sara,Iyer,2001-04-24,Male,9973748969,sara.iyer403@example.com,Mumbai,Maharashtra,2026-01-21,Verified,Retired,3235757,Low
CUST000404,Krishna,Reddy,1981-12-09,Female,9651364424,krishna.reddy404@example.com,Bhopal,Madhya Pradesh,2025-06-26,Verified,Retired,1132598,Low
CUST000405,Aarav,Singh,1996-08-22,Female,9866032420,aarav.singh405@example.com,Chennai,Tamil Nadu,2017-10-17,Verified,Self Employed,1656271,Low
CUST000406,Vivaan,Mishra,1959-12-18,Male,9594165162,vivaan.mishra406@example.com,Mumbai,Maharashtra,2017-04-17,Verified,Consultant,1192023,Low
CUST000407,Vikas,Jain,1999-07-16,Male,9391559636,vikas.jain407@example.com,Chennai,Tamil Nadu,2016-11-20,Verified,Student,1976073,High
CUST000408,Myra,Bose,1960-01-07,Female,9851586734,myra.bose408@example.com,Chennai,Tamil Nadu,2015-04-02,Verified,Doctor,2765129,Low
CUST000409,Kiran,Verma,1959-11-27,Other,9348645183,kiran.verma409@example.com,Bhopal,Madhya Pradesh,2021-12-03,Verified,Teacher,2323571,Low
CUST000410,Pooja,Singh,1973-11-15,Male,9756041776,pooja.singh410@example.com,Chennai,Tamil Nadu,2019-06-18,Verified,Business,1525057,Medium
CUST000411,Anika,Gupta,1992-10-04,Other,9857002720,anika.gupta411@example.com,Pune,Maharashtra,2020-12-26,Verified,Self Employed,2811689,Low
CUST000412,Arjun,Iyer,2001-04-29,Other,9296577242,arjun.iyer412@example.com,Hyderabad,Telangana,2025-04-20,Verified,Self Employed,1846512,Low
CUST000413,Diya,Iyer,1988-11-07,Other,9300893173,diya.iyer413@example.com,Jaipur,Rajasthan,2017-11-14,Verified,Student,597609,Low
CUST000414,Avni,Kumar,1962-12-28,Female,9291086771,avni.kumar414@example.com,Bengaluru,Karnataka,2017-01-12,Verified,Retired,2413071,Low
CUST000415,Ira,Chopra,1993-09-11,Male,9934362620,ira.chopra415@example.com,Bengaluru,Karnataka,2018-07-05,Rejected,Retired,3963066,Medium
CUST000416,Diya,Yadav,1955-12-05,Female,9256366941,diya.yadav416@example.com,Delhi,Delhi,2014-02-19,Verified,Salaried,2972253,High
CUST000417,Ira,Das,1959-01-31,Male,9489646528,ira.das417@example.com,Ahmedabad,Gujarat,2012-12-02,Verified,Self Employed,1604943,Low
CUST000418,Pooja,Nair,1966-11-01,Male,9586241502,pooja.nair418@example.com,Lucknow,Uttar Pradesh,2023-03-13,Pending,Self Employed,3204866,Medium
CUST000419,Shaurya,Kumar,1978-08-30,Other,9562572870,shaurya.kumar419@example.com,Ahmedabad,Gujarat,2016-03-27,Verified,Retired,1716300,Low
CUST000420,Ishaan,Iyer,1996-11-28,Female,9170758777,ishaan.iyer420@example.com,Bhopal,Madhya Pradesh,2014-07-10,Pending,Student,1217286,Low
CUST000421,Ayaan,Joshi,1970-02-05,Other,9849939089,ayaan.joshi421@example.com,Bengaluru,Karnataka,2016-01-19,Verified,Business,2244918,Medium
CUST000422,Rohit,Mehta,1957-04-30,Female,9165915201,rohit.mehta422@example.com,Pune,Maharashtra,2022-04-28,Verified,Engineer,3988893,Low
CUST000423,Ishaan,Sharma,1958-12-07,Other,9975923045,ishaan.sharma423@example.com,Pune,Maharashtra,2013-03-30,Verified,Consultant,3379339,Low
CUST000424,Ishaan,Iyer,1990-10-15,Male,9032664214,ishaan.iyer424@example.com,Hyderabad,Telangana,2023-01-04,Verified,Self Employed,1281312,Low
CUST000425,Arjun,Das,1972-12-06,Female,9767499616,arjun.das425@example.com,Kochi,Kerala,2020-04-04,Verified,Teacher,3753690,Low
CUST000426,Anika,Nair,1975-02-12,Other,9278814761,anika.nair426@example.com,Lucknow,Uttar Pradesh,2022-09-17,Verified,Student,2700010,Medium
CUST000427,Anika,Bose,1959-04-13,Other,9108186617,anika.bose427@example.com,Chennai,Tamil Nadu,2024-09-30,Verified,Doctor,2317922,Low
CUST000428,Priya,Jain,1965-03-22,Other,9722601645,priya.jain428@example.com,Mumbai,Maharashtra,2025-03-03,Verified,Engineer,2403605,Low
CUST000429,Pooja,Iyer,1971-08-09,Male,9941680061,pooja.iyer429@example.com,Hyderabad,Telangana,2012-04-18,Verified,Engineer,4040127,Medium
CUST000430,Nitin,Mishra,1987-05-13,Other,9641220310,nitin.mishra430@example.com,Chennai,Tamil Nadu,2016-03-21,Pending,Retired,4215903,Low
CUST000431,Rahul,Singh,2003-04-27,Male,9147276012,rahul.singh431@example.com,Jaipur,Rajasthan,2015-06-02,Verified,Engineer,4248867,Low
CUST000432,Nitin,Yadav,1976-10-07,Male,9496050166,nitin.yadav432@example.com,Ahmedabad,Gujarat,2023-02-12,Verified,Freelancer,2619193,Low
CUST000433,Aadhya,Mishra,1998-10-09,Male,9080695814,aadhya.mishra433@example.com,Kochi,Kerala,2021-05-10,Pending,Business,4330589,Low
CUST000434,Rahul,Das,1994-02-19,Male,9243757383,rahul.das434@example.com,Lucknow,Uttar Pradesh,2025-03-07,Pending,Doctor,4109788,Low
CUST000435,Shaurya,Chopra,1987-04-27,Female,9293417223,shaurya.chopra435@example.com,Jaipur,Rajasthan,2015-07-04,Verified,Business,3669529,High
CUST000436,Ira,Joshi,1973-10-15,Other,9005452280,ira.joshi436@example.com,Hyderabad,Telangana,2013-06-05,Verified,Business,2081615,Low
CUST000437,Krishna,Mishra,1985-07-13,Female,9084289107,krishna.mishra437@example.com,Chennai,Tamil Nadu,2022-04-02,Rejected,Business,1068285,Medium
CUST000438,Meera,Mehta,1958-10-07,Other,9121352478,meera.mehta438@example.com,Kochi,Kerala,2023-03-06,Verified,Business,1474326,Low
CUST000439,Ananya,Reddy,1973-02-10,Female,9603754821,ananya.reddy439@example.com,Delhi,Delhi,2017-12-19,Verified,Teacher,3205296,Low
CUST000440,Krishna,Reddy,1992-10-31,Male,9266678507,krishna.reddy440@example.com,Kochi,Kerala,2015-04-07,Verified,Consultant,763689,Low
CUST000441,Ananya,Chopra,1993-12-10,Male,9602908466,ananya.chopra441@example.com,Bengaluru,Karnataka,2024-06-01,Pending,Doctor,3067001,Low
CUST000442,Ishaan,Jain,1968-03-05,Other,9673899756,ishaan.jain442@example.com,Ahmedabad,Gujarat,2016-06-04,Pending,Business,490128,Low
CUST000443,Aadhya,Reddy,2003-07-08,Female,9318848520,aadhya.reddy443@example.com,Kochi,Kerala,2012-08-16,Pending,Consultant,2350050,Low
CUST000444,Priya,Joshi,1992-12-04,Other,9105485101,priya.joshi444@example.com,Bhopal,Madhya Pradesh,2022-01-24,Verified,Salaried,3981273,Low
CUST000445,Krishna,Rao,1975-12-24,Female,9449268315,krishna.rao445@example.com,Ahmedabad,Gujarat,2023-08-01,Verified,Doctor,3991025,Low
CUST000446,Amit,Bose,1962-05-09,Male,9062737158,amit.bose446@example.com,Jaipur,Rajasthan,2021-01-12,Verified,Consultant,3491675,Medium
CUST000447,Kiara,Mishra,1992-12-26,Female,9762282772,kiara.mishra447@example.com,Chandigarh,Punjab,2023-07-06,Pending,Business,1963774,Low
CUST000448,Vivaan,Iyer,1988-02-19,Male,9961159408,vivaan.iyer448@example.com,Kochi,Kerala,2015-06-09,Verified,Self Employed,3321196,Low
CUST000449,Ira,Sharma,1967-10-02,Other,9604432701,ira.sharma449@example.com,Bengaluru,Karnataka,2024-04-12,Verified,Salaried,3682874,Low
CUST000450,Shaurya,Yadav,1988-11-06,Female,9922877725,shaurya.yadav450@example.com,Pune,Maharashtra,2014-01-01,Verified,Freelancer,3616211,Low
CUST000451,Kiran,Chopra,2003-07-15,Male,9741209481,kiran.chopra451@example.com,Pune,Maharashtra,2024-07-18,Verified,Freelancer,623542,High
CUST000452,Anika,Patel,2000-02-04,Male,9182043397,anika.patel452@example.com,Lucknow,Uttar Pradesh,2013-11-24,Verified,Freelancer,2867971,Low
CUST000453,Vivaan,Mishra,1985-07-01,Female,9260856411,vivaan.mishra453@example.com,Mumbai,Maharashtra,2014-03-24,Verified,Self Employed,1388246,Low
CUST000454,Priya,Gupta,1982-07-11,Female,9209520046,priya.gupta454@example.com,Bengaluru,Karnataka,2014-03-19,Verified,Teacher,2899735,Low
CUST000455,Vikas,Mehta,1973-03-04,Male,9993788614,vikas.mehta455@example.com,Mumbai,Maharashtra,2013-05-11,Verified,Consultant,3594804,Low
CUST000456,Aarav,Bose,1975-12-21,Male,9489138249,aarav.bose456@example.com,Chandigarh,Punjab,2021-02-14,Verified,Consultant,1886720,Medium
CUST000457,Sai,Das,1970-02-02,Male,9868700794,sai.das457@example.com,Kochi,Kerala,2015-10-03,Verified,Engineer,2472631,Low
CUST000458,Vikas,Chopra,1974-02-01,Other,9840289141,vikas.chopra458@example.com,Pune,Maharashtra,2020-11-12,Verified,Student,2524266,Medium
CUST000459,Ayaan,Jain,1985-09-27,Other,9474355379,ayaan.jain459@example.com,Pune,Maharashtra,2019-05-14,Verified,Student,197175,Low
CUST000460,Aarav,Sharma,1970-07-27,Female,9876811807,aarav.sharma460@example.com,Chandigarh,Punjab,2014-10-08,Verified,Teacher,3182834,Low
CUST000461,Vikas,Sharma,1996-07-05,Female,9370304531,vikas.sharma461@example.com,Delhi,Delhi,2025-10-04,Verified,Retired,2145098,High
CUST000462,Diya,Verma,1999-03-20,Other,9930361498,diya.verma462@example.com,Chennai,Tamil Nadu,2023-01-29,Verified,Retired,1652442,Low
CUST000463,Sai,Gupta,1978-04-17,Other,9384308948,sai.gupta463@example.com,Bengaluru,Karnataka,2022-03-07,Verified,Teacher,615056,Medium
CUST000464,Ananya,Bose,1979-08-02,Male,9877580304,ananya.bose464@example.com,Jaipur,Rajasthan,2021-06-03,Verified,Doctor,223279,Low
CUST000465,Ananya,Gupta,1957-04-11,Other,9361332541,ananya.gupta465@example.com,Ahmedabad,Gujarat,2026-01-15,Verified,Salaried,4206250,Low
CUST000466,Aarav,Nair,1977-03-04,Male,9735058319,aarav.nair466@example.com,Chennai,Tamil Nadu,2025-11-23,Verified,Business,3925145,Low
CUST000467,Aditya,Verma,1988-11-09,Female,9120704961,aditya.verma467@example.com,Mumbai,Maharashtra,2014-04-14,Verified,Consultant,617911,Low
CUST000468,Aadhya,Chopra,1991-11-19,Male,9990767699,aadhya.chopra468@example.com,Delhi,Delhi,2014-04-09,Verified,Salaried,3989071,Low
CUST000469,Kiara,Patel,1964-03-18,Male,9919392845,kiara.patel469@example.com,Delhi,Delhi,2021-06-10,Verified,Freelancer,3909779,Low
CUST000470,Sai,Verma,1966-06-15,Female,9968549822,sai.verma470@example.com,Mumbai,Maharashtra,2022-07-13,Verified,Doctor,2621621,Low
CUST000471,Aarav,Jain,1967-12-22,Male,9388065333,aarav.jain471@example.com,Ahmedabad,Gujarat,2013-07-14,Verified,Engineer,4100855,Low
CUST000472,Ananya,Nair,1981-11-18,Female,9521707303,ananya.nair472@example.com,Ahmedabad,Gujarat,2017-03-01,Verified,Retired,2185037,Low
CUST000473,Priya,Nair,1988-09-21,Male,9620501508,priya.nair473@example.com,Bhopal,Madhya Pradesh,2014-08-01,Verified,Engineer,1810774,Low
CUST000474,Pooja,Das,1957-08-30,Male,9342342583,pooja.das474@example.com,Mumbai,Maharashtra,2016-01-02,Verified,Student,2376041,Medium
CUST000475,Aarav,Reddy,1964-12-15,Female,9347355289,aarav.reddy475@example.com,Jaipur,Rajasthan,2021-09-23,Pending,Business,1173994,Low
CUST000476,Pooja,Reddy,1972-03-13,Other,9655963099,pooja.reddy476@example.com,Hyderabad,Telangana,2016-03-29,Pending,Self Employed,1426269,Low
CUST000477,Vivaan,Kumar,2000-08-06,Other,9731791286,vivaan.kumar477@example.com,Bengaluru,Karnataka,2023-06-03,Verified,Consultant,4074556,Low
CUST000478,Amit,Das,1998-05-11,Other,9774969033,amit.das478@example.com,Kochi,Kerala,2016-07-20,Verified,Retired,3501049,Low
CUST000479,Avni,Chopra,1969-02-07,Female,9481214785,avni.chopra479@example.com,Ahmedabad,Gujarat,2017-02-28,Verified,Engineer,4477165,Low
CUST000480,Avni,Yadav,1993-10-20,Female,9575460273,avni.yadav480@example.com,Lucknow,Uttar Pradesh,2017-12-15,Verified,Doctor,871376,Low
CUST000481,Anika,Jain,1962-01-05,Female,9311150835,anika.jain481@example.com,Kochi,Kerala,2016-05-29,Verified,Self Employed,2719362,Medium
CUST000482,Priya,Kumar,1967-05-15,Other,9840445669,priya.kumar482@example.com,Hyderabad,Telangana,2012-04-07,Verified,Consultant,1432260,Medium
CUST000483,Krishna,Singh,1973-10-30,Female,9389877515,krishna.singh483@example.com,Bhopal,Madhya Pradesh,2016-03-18,Verified,Teacher,1938124,Low
CUST000484,Nitin,Rao,1988-08-13,Male,9924075536,nitin.rao484@example.com,Mumbai,Maharashtra,2021-07-19,Verified,Teacher,2693539,Low
CUST000485,Aarav,Verma,1968-10-15,Female,9999966361,aarav.verma485@example.com,Bengaluru,Karnataka,2023-12-27,Verified,Engineer,1091324,Low
CUST000486,Myra,Joshi,1970-05-19,Male,9820970231,myra.joshi486@example.com,Delhi,Delhi,2020-08-27,Verified,Retired,2621970,Medium
CUST000487,Aditya,Yadav,1988-01-27,Other,9025662128,aditya.yadav487@example.com,Mumbai,Maharashtra,2021-05-20,Verified,Business,3443108,High
CUST000488,Nitin,Patel,1973-06-14,Female,9672994938,nitin.patel488@example.com,Bengaluru,Karnataka,2022-04-17,Verified,Salaried,1376987,Low
CUST000489,Vikas,Chopra,1977-02-22,Other,9597779014,vikas.chopra489@example.com,Ahmedabad,Gujarat,2022-03-27,Verified,Self Employed,3460703,Low
CUST000490,Sunita,Iyer,1977-05-08,Male,9967629160,sunita.iyer490@example.com,Jaipur,Rajasthan,2017-05-17,Pending,Student,2476601,Medium
CUST000491,Sara,Joshi,1960-12-27,Other,9376815118,sara.joshi491@example.com,Chandigarh,Punjab,2019-04-24,Verified,Student,2300360,Low
CUST000492,Vivaan,Yadav,1961-07-26,Other,9765636004,vivaan.yadav492@example.com,Mumbai,Maharashtra,2014-07-28,Verified,Student,2924000,Medium
CUST000493,Myra,Mishra,1961-02-13,Male,9837274220,myra.mishra493@example.com,Lucknow,Uttar Pradesh,2025-08-12,Verified,Self Employed,1221457,Low
CUST000494,Aadhya,Iyer,1956-01-03,Other,9427523083,aadhya.iyer494@example.com,Delhi,Delhi,2021-11-30,Verified,Consultant,1042292,Low
CUST000495,Shaurya,Yadav,1955-06-02,Male,9633533106,shaurya.yadav495@example.com,Mumbai,Maharashtra,2012-08-16,Rejected,Doctor,1791886,Medium
CUST000496,Aditya,Singh,1970-01-23,Other,9206815583,aditya.singh496@example.com,Delhi,Delhi,2026-01-04,Verified,Consultant,3494036,High
CUST000497,Arjun,Singh,1964-07-01,Female,9520650637,arjun.singh497@example.com,Hyderabad,Telangana,2016-12-08,Verified,Self Employed,3275228,Low
CUST000498,Kiran,Patel,1982-01-19,Other,9718924195,kiran.patel498@example.com,Jaipur,Rajasthan,2026-02-24,Verified,Student,2965408,Low
CUST000499,Priya,Nair,1998-04-03,Male,9509976838,priya.nair499@example.com,Chandigarh,Punjab,2025-03-05,Verified,Salaried,2131239,Low
CUST000500,Priya,Mehta,1976-03-17,Other,9639102574,priya.mehta500@example.com,Chennai,Tamil Nadu,2016-07-12,Verified,Retired,497984,Low
CUST000501,Neha,Yadav,1984-06-27,Male,9450864035,neha.yadav501@example.com,Bhopal,Madhya Pradesh,2019-09-08,Verified,Consultant,633605,Medium
CUST000502,Rohit,Singh,1974-12-16,Other,9685270171,rohit.singh502@example.com,Chandigarh,Punjab,2016-04-25,Verified,Student,1893121,Low
CUST000503,Reyansh,Rao,1976-03-14,Other,9167423362,reyansh.rao503@example.com,Hyderabad,Telangana,2025-08-03,Verified,Self Employed,3940371,High
CUST000504,Ayaan,Kumar,1962-03-06,Female,9662776896,ayaan.kumar504@example.com,Lucknow,Uttar Pradesh,2015-06-30,Verified,Engineer,346187,Medium
CUST000505,Avni,Gupta,2003-03-12,Male,9824674746,avni.gupta505@example.com,Chennai,Tamil Nadu,2024-08-10,Verified,Business,2975370,Low
CUST000506,Ira,Patel,1972-01-05,Male,9085766656,ira.patel506@example.com,Bengaluru,Karnataka,2022-12-24,Verified,Freelancer,777557,Low
CUST000507,Vivaan,Mehta,2005-09-28,Male,9364587506,vivaan.mehta507@example.com,Jaipur,Rajasthan,2021-07-05,Verified,Retired,4187452,Low
CUST000508,Vikas,Das,1957-07-14,Other,9249724399,vikas.das508@example.com,Chandigarh,Punjab,2015-08-15,Verified,Business,3404142,Low
CUST000509,Kiara,Gupta,1971-12-10,Female,9264488694,kiara.gupta509@example.com,Kochi,Kerala,2021-03-25,Verified,Business,1096657,Low
CUST000510,Priya,Das,1979-02-19,Other,9364027011,priya.das510@example.com,Bengaluru,Karnataka,2021-05-15,Verified,Self Employed,3795067,Low
CUST000511,Diya,Iyer,1967-01-19,Male,9728179323,diya.iyer511@example.com,Bhopal,Madhya Pradesh,2013-04-28,Verified,Retired,2355601,High
CUST000512,Nitin,Bose,1964-10-18,Other,9214161415,nitin.bose512@example.com,Lucknow,Uttar Pradesh,2012-08-31,Verified,Engineer,4250105,Medium
CUST000513,Arjun,Sharma,1978-11-14,Male,9901380698,arjun.sharma513@example.com,Mumbai,Maharashtra,2017-12-17,Pending,Engineer,3007212,Low
CUST000514,Ananya,Das,1985-10-11,Female,9356690551,ananya.das514@example.com,Chandigarh,Punjab,2012-01-26,Verified,Teacher,1344867,Low
CUST000515,Arjun,Jain,1977-04-19,Female,9797863050,arjun.jain515@example.com,Chennai,Tamil Nadu,2026-03-19,Verified,Salaried,2910703,Medium
CUST000516,Krishna,Mishra,1962-04-20,Female,9671649328,krishna.mishra516@example.com,Jaipur,Rajasthan,2024-10-28,Verified,Consultant,446302,Low
CUST000517,Sunita,Gupta,2004-03-25,Female,9271783332,sunita.gupta517@example.com,Chennai,Tamil Nadu,2014-01-02,Verified,Salaried,1524150,Medium
CUST000518,Ananya,Chopra,1974-10-09,Other,9471287153,ananya.chopra518@example.com,Chennai,Tamil Nadu,2024-12-01,Verified,Freelancer,722466,Low
CUST000519,Aadhya,Chopra,2005-05-30,Female,9334141115,aadhya.chopra519@example.com,Chandigarh,Punjab,2025-04-13,Pending,Business,3264801,Low
CUST000520,Ananya,Chopra,1955-02-25,Female,9098366552,ananya.chopra520@example.com,Ahmedabad,Gujarat,2023-08-28,Verified,Freelancer,2043458,Low
CUST000521,Aarav,Rao,1983-05-06,Male,9437729420,aarav.rao521@example.com,Lucknow,Uttar Pradesh,2025-06-07,Verified,Consultant,1215691,Low
CUST000522,Nitin,Mishra,1974-05-09,Female,9460523302,nitin.mishra522@example.com,Chandigarh,Punjab,2022-12-07,Verified,Self Employed,1515409,High
CUST000523,Sara,Chopra,1992-11-24,Other,9756618443,sara.chopra523@example.com,Pune,Maharashtra,2024-04-16,Verified,Student,2893031,Medium
CUST000524,Kiara,Verma,1982-04-12,Female,9292774233,kiara.verma524@example.com,Bhopal,Madhya Pradesh,2016-05-21,Verified,Salaried,3218570,Medium
CUST000525,Kiara,Mehta,1968-03-29,Female,9620157201,kiara.mehta525@example.com,Chandigarh,Punjab,2023-07-24,Verified,Freelancer,3819157,High
CUST000526,Rahul,Chopra,1958-01-18,Male,9367492617,rahul.chopra526@example.com,Hyderabad,Telangana,2020-07-27,Verified,Engineer,3261329,Low
CUST000527,Arjun,Gupta,1998-11-21,Other,9830999741,arjun.gupta527@example.com,Delhi,Delhi,2025-04-18,Verified,Engineer,3817774,Low
CUST000528,Sai,Mehta,1960-09-11,Other,9826068887,sai.mehta528@example.com,Pune,Maharashtra,2013-06-07,Verified,Freelancer,1220936,Medium
CUST000529,Ayaan,Mehta,1971-02-22,Male,9875102932,ayaan.mehta529@example.com,Bengaluru,Karnataka,2013-12-20,Verified,Salaried,889762,High
CUST000530,Anika,Joshi,2003-11-04,Male,9603408487,anika.joshi530@example.com,Pune,Maharashtra,2015-02-19,Verified,Doctor,3133772,Low
CUST000531,Anika,Patel,1963-11-19,Other,9030324329,anika.patel531@example.com,Bhopal,Madhya Pradesh,2024-05-19,Verified,Doctor,2506963,Low
CUST000532,Meera,Bose,2004-04-30,Female,9462671462,meera.bose532@example.com,Delhi,Delhi,2024-01-08,Verified,Self Employed,1795875,Medium
CUST000533,Kiara,Jain,1969-09-19,Female,9256609314,kiara.jain533@example.com,Ahmedabad,Gujarat,2014-10-17,Verified,Consultant,3592328,Low
CUST000534,Rahul,Gupta,1984-12-02,Female,9234016361,rahul.gupta534@example.com,Pune,Maharashtra,2014-10-08,Verified,Self Employed,4287218,Low
