account_id,customer_id,branch_id,account_type,account_number,open_date,balance,status,currency,nominee_registered
ACC0000569,CUST000870,BR0035,Savings,100000000569,2013-11-02,693957.64,Active,INR,No
ACC0000570,CUST000855,BR0035,Savings,100000000570,2019-07-20,691937.07,Inactive,INR,Yes
ACC0000571,CUST000756,BR0040,Salary,100000000571,2024-11-05,756514.92,Active,INR,Yes
ACC0000572,CUST000456,BR0030,Current,100000000572,2020-04-22,379089.67,Active,INR,No
ACC0000573,CUST000947,BR0028,Current,100000000573,2016-12-15,987823.61,Active,INR,No
ACC0000574,CUST000763,BR0033,Current,100000000574,2012-06-18,905575.73,Active,INR,Yes
ACC0000575,CUST000788,BR0043,Savings,100000000575,2014-11-02,808164.79,Active,INR,Yes
ACC0000576,CUST000125,BR0037,Savings,100000000576,2025-02-09,96244.36,Active,INR,Yes
ACC0000577,CUST000874,BR0037,Recurring Deposit,100000000577,2018-11-23,161714.13,Inactive,INR,No
ACC0000578,CUST000125,BR0016,Salary,100000000578,2012-12-12,688974.34,Active,INR,No
ACC0000579,CUST000847,BR0035,Salary,100000000579,2023-04-07,860756.04,Active,INR,No
ACC0000580,CUST000063,BR0009,Savings,100000000580,2022-05-04,248297.6,Active,INR,No
ACC0000581,CUST000956,BR0045,Salary,100000000581,2023-11-28,595679.13,Active,INR,No
ACC0000582,CUST000144,BR0029,Savings,100000000582,2019-10-27,611833.57,Active,INR,Yes
ACC0000583,CUST000215,BR0023,Savings,100000000583,2025-11-16,72894.19,Active,INR,No
ACC0000584,CUST000558,BR0021,Recurring Deposit,100000000584,2021-08-25,108871.92,Active,INR,No
ACC0000585,CUST000462,BR0043,Savings,100000000585,2019-07-01,1032998.63,Active,INR,Yes
ACC0000586,CUST000599,BR0032,Current,100000000586,2020-01-04,416387.47,Inactive,INR,Yes
ACC0000587,CUST000389,BR0019,Savings,100000000587,2025-10-04,51583.51,Active,INR,Yes
ACC0000588,CUST000483,BR0032,Savings,100000000588,2012-08-18,1026384.75,Active,INR,No
ACC0000589,CUST000785,BR0042,Savings,100000000589,2012-02-08,412066.95,Active,INR,Yes
ACC0000590,CUST000534,BR0006,Savings,100000000590,2017-09-19,308081.49,Active,INR,No
ACC0000591,CUST000079,BR0003,Fixed Deposit,100000000591,2025-12-25,1199011.59,Active,INR,No
ACC0000592,CUST000650,BR0014,Savings,100000000592,2026-03-28,1102895.81,Active,INR,No
ACC0000593,CUST000044,BR0024,Recurring Deposit,100000000593,2012-11-02,227096.8,Active,INR,Yes
ACC0000594,CUST000139,BR0032,Recurring Deposit,100000000594,2012-03-08,317238.49,Active,INR,Yes
ACC0000595,CUST000433,BR0009,Fixed Deposit,100000000595,2023-06-02,1046898.8,Active,INR,No
ACC0000596,CUST000693,BR0018,Current,100000000596,2023-11-11,906095.9,Active,INR,No
ACC0000597,CUST000814,BR0014,Fixed Deposit,100000000597,2024-11-26,494407.85,Active,INR,No
ACC0000598,CUST000508,BR0026,Savings,100000000598,2025-08-11,752222.06,Active,INR,Yes
ACC0000599,CUST000584,BR0012,Savings,100000000599,2024-01-13,916355.88,Active,INR,No
ACC0000600,CUST000784,BR0018,Fixed Deposit,100000000600,2019-11-12,134707.05,Active,INR,No
ACC0000601,CUST000551,BR0048,Fixed Deposit,100000000601,2015-01-17,1015107.03,Active,INR,No
ACC0000602,CUST000910,BR0013,Savings,100000000602,2021-07-12,967349.9,Closed,INR,Yes
ACC0000603,CUST000808,BR0007,Salary,100000000603,2018-01-28,930903.77,Active,INR,Yes
ACC0000604,CUST000208,BR0020,Fixed Deposit,100000000604,2025-03-31,604900.22,Active,INR,Yes
ACC0000605,CUST000520,BR0032,Savings,100000000605,2022-07-16,532103.36,Active,INR,Yes
ACC0000606,CUST000750,BR0015,Savings,100000000606,2018-05-15,913296.63,Active,INR,No
ACC0000607,CUST000097,BR0015,Salary,100000000607,2025-07-27,15441.42,Inactive,INR,No
ACC0000608,CUST000198,BR0033,Salary,100000000608,2021-05-26,1163204.89,Active,INR,Yes
ACC0000609,CUST000406,BR0009,Savings,100000000609,2015-09-28,1163881.18,Inactive,INR,Yes
ACC0000610,CUST000671,BR0011,Fixed Deposit,100000000610,2017-03-20,1073379.19,Active,INR,No
ACC0000611,CUST000462,BR0030,Savings,100000000611,2018-01-08,909675.32,Active,INR,Yes
ACC0000612,CUST000725,BR0045,Current,100000000612,2025-04-08,1006719.36,Active,INR,Yes
ACC0000613,CUST000164,BR0018,Savings,100000000613,2017-05-21,1008306.34,Active,INR,Yes
ACC0000614,CUST000637,BR0031,Salary,100000000614,2018-12-10,118999.42,Active,INR,Yes
ACC0000615,CUST000148,BR0049,Savings,100000000615,2022-06-11,34279.45,Active,INR,No
ACC0000616,CUST000155,BR0048,Savings,100000000616,2017-09-26,1038727.41,Active,INR,Yes
ACC0000617,CUST000188,BR0012,Savings,100000000617,2023-02-15,1010457.29,Active,INR,Yes
ACC0000618,CUST000297,BR0001,Savings,100000000618,2016-10-18,207283.42,Active,INR,Yes
ACC0000619,CUST000037,BR0013,Savings,100000000619,2023-10-17,518229.58,Active,INR,Yes
ACC0000620,CUST000052,BR0031,Savings,100000000620,2024-04-01,479527.87,Active,INR,Yes
ACC0000621,CUST000058,BR0010,Salary,100000000621,2012-09-17,713670.9,Active,INR,Yes
ACC0000622,CUST000401,BR0027,Salary,100000000622,2013-07-28,685703.87,Active,INR,Yes
ACC0000623,CUST000011,BR0022,Current,100000000623,2025-07-26,375929.68,Active,INR,No
ACC0000624,CUST000250,BR0009,Savings,100000000624,2024-08-17,1158853.37,Active,INR,No
ACC0000625,CUST000222,BR0040,Current,100000000625,2016-04-01,903285.97,Active,INR,No
ACC0000626,CUST000176,BR0011,Savings,100000000626,2016-07-30,648872.77,Active,INR,Yes
ACC0000627,CUST000762,BR0033,Current,100000000627,2013-09-11,786275.63,Active,INR,Yes
ACC0000628,CUST000123,BR0002,Salary,100000000628,2017-09-10,379797.92,Inactive,INR,No
ACC0000629,CUST000762,BR0027,Salary,100000000629,2023-02-15,133595.73,Active,INR,Yes
ACC0000630,CUST000486,BR0001,Current,100000000630,2018-11-14,294231.65,Active,INR,Yes
ACC0000631,CUST000845,BR0015,Salary,100000000631,2018-07-29,1028265.84,Closed,INR,Yes
ACC0000632,CUST000189,BR0024,Savings,100000000632,2020-11-28,18968.4,Active,INR,Yes
ACC0000633,CUST000934,BR0038,Savings,100000000633,2013-11-05,170728.33,Active,INR,Yes
ACC0000634,CUST000598,BR0018,Savings,100000000634,2022-01-02,957504.64,Active,INR,Yes
ACC0000635,CUST000385,BR0040,Savings,100000000635,2016-02-05,505089.18,Active,INR,No
ACC0000636,CUST000097,BR0015,Fixed Deposit,100000000636,2022-07-19,491065.86,Active,INR,No
ACC0000637,CUST000738,BR0036,Savings,100000000637,2015-01-02,324782.9,Active,INR,No
ACC0000638,CUST000599,BR0035,Savings,100000000638,2020-07-28,44947.93,Active,INR,Yes
ACC0000639,CUST000328,BR0035,Current,100000000639,2014-01-14,205290.07,Active,INR,No
ACC0000640,CUST000776,BR0045,Savings,100000000640,2025-08-09,962899.33,Inactive,INR,No
ACC0000641,CUST000491,BR0036,Savings,100000000641,2023-07-10,809520.18,Active,INR,No
ACC0000642,CUST000389,BR0004,Fixed Deposit,100000000642,2023-03-21,630859.92,Active,INR,No
ACC0000643,CUST000025,BR0033,Salary,100000000643,2021-10-30,985126.82,Active,INR,Yes
ACC0000644,CUST000579,BR0008,Current,100000000644,2023-01-02,350245.32,Active,INR,Yes
ACC0000645,CUST000088,BR0028,Savings,100000000645,2013-02-16,484694.88,Active,INR,Yes
ACC0000646,CUST000403,BR0039,Recurring Deposit,100000000646,2026-01-09,153865.13,Active,INR,No
ACC0000647,CUST000236,BR0018,Current,100000000647,2023-06-08,524737.0,Active,INR,Yes
ACC0000648,CUST000517,BR0011,Savings,100000000648,2024-11-15,1158574.31,Active,INR,No
ACC0000649,CUST000443,BR0012,Savings,100000000649,2012-03-20,202222.96,Frozen,INR,Yes
ACC0000650,CUST000762,BR0047,Current,100000000650,2015-04-30,1039530.8,Active,INR,No
ACC0000651,CUST000002,BR0014,Salary,100000000651,2012-01-17,73620.92,Active,INR,No
ACC0000652,CUST000255,BR0019,Salary,100000000652,2021-01-16,544397.72,Active,INR,Yes
ACC0000653,CUST000004,BR0034,Current,100000000653,2024-09-28,1199127.15,Active,INR,Yes
ACC0000654,CUST000416,BR0001,Savings,100000000654,2014-01-26,461687.47,Active,INR,Yes
ACC0000655,CUST000841,BR0016,Savings,100000000655,2023-02-02,242249.06,Active,INR,No
ACC0000656,CUST000758,BR0046,Current,100000000656,2020-09-15,11183.21,Active,INR,No
ACC0000657,CUST000308,BR0035,Recurring Deposit,100000000657,2013-11-04,1131391.9,Inactive,INR,No
ACC0000658,CUST000492,BR0017,Savings,100000000658,2012-11-28,61269.31,Inactive,INR,No
ACC0000659,CUST000701,BR0015,Savings,100000000659,2014-08-30,1068437.18,Active,INR,Yes
ACC0000660,CUST000976,BR0029,Savings,100000000660,2014-02-26,628307.95,Active,INR,Yes
ACC0000661,CUST000679,BR0039,Current,100000000661,2020-04-13,833316.31,Active,INR,Yes
ACC0000662,CUST000778,BR0037,Recurring Deposit,100000000662,2018-12-06,180522.44,Active,INR,No
ACC0000663,CUST000825,BR0043,Savings,100000000663,2020-02-21,244542.22,Active,INR,No
ACC0000664,CUST000423,BR0027,Savings,100000000664,2019-03-19,450386.65,Active,INR,No
ACC0000665,CUST000291,BR0038,Fixed Deposit,100000000665,2018-02-17,1035944.61,Active,INR,Yes
ACC0000666,CUST000734,BR0004,Savings,100000000666,2024-05-06,165968.84,Inactive,INR,Yes
ACC0000667,CUST000830,BR0009,Salary,100000000667,2024-02-03,1092344.68,Active,INR,Yes
ACC0000668,CUST000943,BR0009,Salary,100000000668,2023-07-07,536362.66,Inactive,INR,No
ACC0000669,CUST000992,BR0001,Savings,100000000669,2020-10-08,169315.73,Active,INR,Yes
ACC0000670,CUST000509,BR0017,Salary,100000000670,2015-01-18,561349.0,Active,INR,No
ACC0000671,CUST000653,BR0013,Savings,100000000671,2015-08-01,1141266.45,Active,INR,No
ACC0000672,CUST000018,BR0001,Savings,100000000672,2015-07-30,743896.05,Frozen,INR,Yes
ACC0000673,CUST000565,BR0045,Savings,100000000673,2024-04-24,139876.34,Active,INR,Yes
ACC0000674,CUST000644,BR0012,Salary,100000000674,2019-05-05,415468.91,Active,INR,No
ACC0000675,CUST000118,BR0003,Savings,100000000675,2025-06-29,207885.2,Active,INR,No
ACC0000676,CUST000419,BR0002,Savings,100000000676,2014-11-12,674088.34,Active,INR,No
ACC0000677,CUST000089,BR0002,Savings,100000000677,2015-12-10,241004.35,Inactive,INR,No
ACC0000678,CUST000071,BR0023,Savings,100000000678,2012-08-28,786009.32,Active,INR,No
ACC0000679,CUST000012,BR0032,Salary,100000000679,2021-10-05,901840.4,Active,INR,No
ACC0000680,CUST000320,BR0025,Salary,100000000680,2018-11-07,786282.33,Inactive,INR,No
ACC0000681,CUST000430,BR0015,Fixed Deposit,100000000681,2018-09-22,459691.81,Closed,INR,Yes
ACC0000682,CUST000637,BR0006,Savings,100000000682,2012-02-26,439458.16,Active,INR,Yes
ACC0000683,CUST000988,BR0047,Savings,100000000683,2015-05-04,311737.84,Active,INR,No
ACC0000684,CUST000086,BR0032,Recurring Deposit,100000000684,2023-12-29,203307.78,Closed,INR,Yes
ACC0000685,CUST000768,BR0044,Savings,100000000685,2022-04-16,801980.12,Active,INR,No
ACC0000686,CUST000004,BR0033,Savings,100000000686,2021-05-19,844459.05,Active,INR,No
ACC0000687,CUST000955,BR0045,Salary,100000000687,2015-06-04,1027182.91,Active,INR,Yes
ACC0000688,CUST000980,BR0040,Fixed Deposit,100000000688,2021-03-02,1022835.33,Active,INR,No
ACC0000689,CUST000810,BR0040,Savings,100000000689,2022-06-23,995928.26,Active,INR,Yes
ACC0000690,CUST000655,BR0014,Savings,100000000690,2012-10-26,495630.75,Closed,INR,No
ACC0000691,CUST000513,BR0037,Current,100000000691,2018-10-04,1168278.4,Active,INR,No
ACC0000692,CUST000885,BR0018,Salary,100000000692,2018-11-24,64850.26,Active,INR,No
ACC0000693,CUST000561,BR0010,Fixed Deposit,100000000693,2015-05-20,104713.34,Active,INR,No
ACC0000694,CUST000864,BR0017,Current,100000000694,2019-12-28,196770.53,Active,INR,Yes
ACC0000695,CUST000018,BR0026,Salary,100000000695,2018-03-14,961335.3,Active,INR,Yes
ACC0000696,CUST000785,BR0008,Savings,100000000696,2025-09-26,591922.62,Active,INR,Yes
ACC0000697,CUST000544,BR0010,Current,100000000697,2012-01-21,1028680.85,Active,INR,No
ACC0000698,CUST000231,BR0022,Salary,100000000698,2018-06-13,600781.13,Inactive,INR,Yes
ACC0000699,CUST000742,BR0005,Current,100000000699,2018-03-21,704230.44,Active,INR,Yes
ACC0000700,CUST000415,BR0026,Savings,100000000700,2012-05-29,417106.38,Active,INR,Yes
ACC0000701,CUST000045,BR0012,Savings,100000000701,2020-04-27,373547.0,Active,INR,No
ACC0000702,CUST000085,BR0047,Savings,100000000702,2012-08-28,142597.41,Active,INR,No
ACC0000703,CUST000626,BR0048,Recurring Deposit,100000000703,2021-07-04,5527.45,Closed,INR,No
ACC0000704,CUST000146,BR0007,Salary,100000000704,2023-05-01,462368.14,Frozen,INR,Yes
ACC0000705,CUST000168,BR0004,Recurring Deposit,100000000705,2016-07-09,126488.97,Active,INR,Yes
ACC0000706,CUST000083,BR0006,Salary,100000000706,2012-09-22,1126060.9,Active,INR,No
ACC0000707,CUST000833,BR0008,Savings,100000000707,2023-02-18,897172.48,Active,INR,No
ACC0000708,CUST000781,BR0042,Current,100000000708,2013-01-08,936918.8,Active,INR,No
ACC0000709,CUST000906,BR0010,Salary,100000000709,2019-12-16,820649.62,Active,INR,Yes
ACC0000710,CUST000740,BR0033,Savings,100000000710,2025-01-18,777793.0,Active,INR,No
ACC0000711,CUST000842,BR0034,Savings,100000000711,2020-03-06,1105556.77,Active,INR,Yes
ACC0000712,CUST000211,BR0029,Savings,100000000712,2019-07-29,636365.91,Active,INR,Yes
ACC0000713,CUST000484,BR0011,Current,100000000713,2021-12-13,627342.19,Active,INR,Yes
ACC0000714,CUST000799,BR0030,Current,100000000714,2013-04-05,858213.12,Active,INR,No
ACC0000715,CUST000109,BR0028,Savings,100000000715,2023-06-26,133726.3,Active,INR,Yes
ACC0000716,CUST000133,BR0013,Salary,100000000716,2025-03-10,760675.04,Active,INR,No
ACC0000717,CUST000503,BR0050,Savings,100000000717,2016-06-09,582455.01,Active,INR,Yes
ACC0000718,CUST000459,BR0027,Current,100000000718,2014-05-18,1079654.53,Active,INR,No
ACC0000719,CUST000561,BR0001,Salary,100000000719,2024-04-24,439920.52,Active,INR,Yes
ACC0000720,CUST000016,BR0011,Salary,100000000720,2018-07-29,233388.51,Active,INR,Yes
ACC0000721,CUST000898,BR0026,Recurring Deposit,100000000721,2015-08-22,1164348.31,Active,INR,Yes
ACC0000722,CUST000809,BR0025,Current,100000000722,2020-07-29,662007.5,Active,INR,No
ACC0000723,CUST000408,BR0043,Current,100000000723,2020-09-21,961116.0,Active,INR,No
ACC0000724,CUST000068,BR0028,Current,100000000724,2014-08-27,295466.43,Active,INR,No
ACC0000725,CUST000714,BR0048,Fixed Deposit,100000000725,2015-03-09,107786.5,Active,INR,Yes
ACC0000726,CUST000859,BR0027,Fixed Deposit,100000000726,2015-04-04,466380.03,Active,INR,Yes
ACC0000727,CUST000223,BR0013,Savings,100000000727,2023-09-21,920329.08,Inactive,INR,Yes
ACC0000728,CUST000289,BR0014,Salary,100000000728,2014-07-10,744193.34,Inactive,INR,Yes
ACC0000729,CUST000296,BR0035,Fixed Deposit,100000000729,2023-04-16,79617.12,Active,INR,No
ACC0000730,CUST000935,BR0007,Salary,100000000730,2025-06-21,971338.01,Active,INR,Yes
ACC0000731,CUST000324,BR0015,Savings,100000000731,2014-04-06,442277.0,Active,INR,No
ACC0000732,CUST000737,BR0024,Salary,100000000732,2024-05-03,1186999.53,Active,INR,No
ACC0000733,CUST000731,BR0016,Savings,100000000733,2025-10-12,1035070.87,Active,INR,Yes
ACC0000734,CUST000096,BR0001,Savings,100000000734,2014-08-28,1056617.11,Active,INR,No
ACC0000735,CUST000431,BR0017,Salary,100000000735,2015-06-27,588955.48,Active,INR,No
ACC0000736,CUST000877,BR0008,Savings,100000000736,2017-07-14,662395.53,Active,INR,Yes
ACC0000737,CUST000141,BR0035,Salary,100000000737,2022-01-26,1089175.04,Active,INR,Yes
ACC0000738,CUST000138,BR0015,Current,100000000738,2024-08-15,597551.77,Active,INR,No
ACC0000739,CUST000266,BR0010,Savings,100000000739,2013-01-08,915031.46,Active,INR,No
ACC0000740,CUST000165,BR0015,Salary,100000000740,2012-06-03,184633.19,Active,INR,No
ACC0000741,CUST000777,BR0048,Salary,100000000741,2020-04-17,926156.4,Active,INR,No
ACC0000742,CUST000480,BR0010,Savings,100000000742,2013-06-13,530130.76,Active,INR,Yes
ACC0000743,CUST000063,BR0033,Current,100000000743,2020-02-10,461436.76,Active,INR,No
ACC0000744,CUST000545,BR0042,Salary,100000000744,2022-10-16,797663.08,Active,INR,Yes
ACC0000745,CUST000499,BR0021,Savings,100000000745,2017-02-12,636326.5,Active,INR,No
ACC0000746,CUST000304,BR0005,Salary,100000000746,2023-04-15,1016088.05,Active,INR,Yes
ACC0000747,CUST000393,BR0004,Savings,100000000747,2015-11-16,399130.78,Active,INR,No
ACC0000748,CUST000702,BR0034,Savings,100000000748,2015-04-23,1072256.78,Active,INR,No
ACC0000749,CUST000047,BR0029,Savings,100000000749,2017-08-15,163760.04,Active,INR,No
ACC0000750,CUST000700,BR0014,Savings,100000000750,2013-07-07,1031670.32,Active,INR,No
ACC0000751,CUST000214,BR0047,Current,100000000751,2020-12-28,571327.65,Active,INR,No
ACC0000752,CUST000619,BR0009,Savings,100000000752,2023-11-12,517769.23,Active,INR,No
ACC0000753,CUST000622,BR0004,Savings,100000000753,2012-09-04,956898.66,Active,INR,No
ACC0000754,CUST000606,BR0044,Savings,100000000754,2013-04-16,832859.09,Active,INR,Yes
ACC0000755,CUST000266,BR0001,Savings,100000000755,2012-07-27,824921.35,Closed,INR,Yes
ACC0000756,CUST000486,BR0013,Current,100000000756,2013-11-17,1148413.22,Active,INR,No
ACC0000757,CUST000440,BR0017,Salary,100000000757,2019-01-18,230626.54,Active,INR,No
ACC0000758,CUST000422,BR0029,Savings,100000000758,2022-08-16,600479.86,Inactive,INR,No
ACC0000759,CUST000728,BR0022,Savings,100000000759,2015-07-24,523882.86,Active,INR,Yes
ACC0000760,CUST000248,BR0034,Savings,100000000760,2016-01-22,572489.82,Inactive,INR,Yes
ACC0000761,CUST000467,BR0047,Savings,100000000761,2013-05-03,847546.79,Active,INR,Yes
ACC0000762,CUST000494,BR0007,Savings,100000000762,2013-09-06,1003181.98,Active,INR,No
ACC0000763,CUST000437,BR0039,Savings,100000000763,2023-01-11,128376.24,Active,INR,No
ACC0000764,CUST000162,BR0040,Fixed Deposit,100000000764,2020-05-05,137267.04,Active,INR,No
ACC0000765,CUST000591,BR0036,Savings,100000000765,2020-05-28,211277.84,Active,INR,No
ACC0000766,CUST000979,BR0038,Savings,100000000766,2025-02-09,1027845.23,Active,INR,Yes
ACC0000767,CUST000921,BR0012,Salary,100000000767,2024-10-02,953758.77,Active,INR,No
ACC0000768,CUST000189,BR0044,Savings,100000000768,2023-02-10,994675.9,Active,INR,Yes
ACC0000769,CUST000890,BR0005,Current,100000000769,2012-06-07,1105948.58,Active,INR,Yes
ACC0000770,CUST000410,BR0013,Savings,100000000770,2012-11-18,1065862.62,Active,INR,Yes
ACC0000771,CUST000299,BR0038,Savings,100000000771,2016-02-22,496215.96,Active,INR,No
ACC0000772,CUST000939,BR0018,Savings,100000000772,2017-01-07,1023447.44,Inactive,INR,No
ACC0000773,CUST000164,BR0037,Savings,100000000773,2021-12-12,520160.87,Active,INR,Yes
ACC0000774,CUST000553,BR0015,Recurring Deposit,100000000774,2012-09-23,889848.81,Active,INR,No
ACC0000775,CUST000267,BR0004,Savings,100000000775,2019-11-05,739130.78,Active,INR,No
ACC0000776,CUST000112,BR0045,Current,100000000776,2025-07-24,270227.16,Active,INR,Yes
ACC0000777,CUST000777,BR0032,Savings,100000000777,2013-12-13,192498.35,Active,INR,No
ACC0000778,CUST000228,BR0023,Salary,100000000778,2018-09-11,1169940.78,Active,INR,No
ACC0000779,CUST000061,BR0009,Salary,100000000779,2021-05-31,543348.72,Active,INR,Yes
ACC0000780,CUST000465,BR0011,Current,100000000780,2018-10-24,427399.31,Active,INR,No
ACC0000781,CUST000272,BR0040,Salary,100000000781,2025-02-24,448674.88,Active,INR,Yes
ACC0000782,CUST000518,BR0035,Savings,100000000782,2012-01-23,502725.67,Active,INR,No
ACC0000783,CUST000772,BR0027,Salary,100000000783,2012-06-26,203990.57,Active,INR,Yes
ACC0000784,CUST000579,BR0011,Current,100000000784,2015-09-21,223811.84,Active,INR,No
ACC0000785,CUST000796,BR0020,Fixed Deposit,100000000785,2017-05-05,743825.98,Active,INR,Yes
ACC0000786,CUST000599,BR0015,Savings,100000000786,2015-07-09,418520.84,Active,INR,Yes
ACC0000787,CUST000178,BR0001,Recurring Deposit,100000000787,2017-06-27,429346.3,Active,INR,No
ACC0000788,CUST000928,BR0042,Salary,100000000788,2019-09-19,1024281.66,Active,INR,Yes
ACC0000789,CUST000346,BR0019,Savings,100000000789,2012-09-30,271630.57,Active,INR,No
ACC0000790,CUST000712,BR0014,Current,100000000790,2017-07-04,231701.35,Active,INR,Yes
ACC0000791,CUST000404,BR0011,Current,100000000791,2014-12-19,9187.33,Active,INR,No
ACC0000792,CUST000578,BR0048,Salary,100000000792,2017-03-03,147377.39,Active,INR,No
ACC0000793,CUST000771,BR0018,Savings,100000000793,2025-01-01,69509.89,Active,INR,No
ACC0000794,CUST000321,BR0040,Current,100000000794,2015-01-01,1141678.92,Active,INR,Yes
ACC0000795,CUST000991,BR0032,Savings,100000000795,2013-09-08,577605.98,Active,INR,No
ACC0000796,CUST000285,BR0011,Savings,100000000796,2012-05-01,461024.97,Active,INR,No
ACC0000797,CUST000657,BR0006,Current,100000000797,2022-01-19,410606.44,Frozen,INR,Yes
ACC0000798,CUST000601,BR0009,Savings,100000000798,2022-01-04,91678.22,Active,INR,No
ACC0000799,CUST000382,BR0015,Salary,100000000799,2014-11-15,1133012.86,Active,INR,No
ACC0000800,CUST000485,BR0021,Savings,100000000800,2023-05-30,755651.6,Active,INR,No
ACC0000801,CUST000106,BR0010,Salary,100000000801,2025-12-03,511155.27,Active,INR,Yes
ACC0000802,CUST000028,BR0001,Current,100000000802,2015-07-21,791983.8,Inactive,INR,No
ACC0000803,CUST000323,BR0009,Savings,100000000803,2016-04-14,199875.3,Active,INR,No
ACC0000804,CUST000708,BR0015,Fixed Deposit,100000000804,2019-12-15,12414.75,Active,INR,Yes
ACC0000805,CUST000738,BR0050,Savings,100000000805,2025-01-18,767996.78,Active,INR,Yes
ACC0000806,CUST000530,BR0029,Current,100000000806,2025-04-05,553464.08,Active,INR,No
ACC0000807,CUST000620,BR0009,Savings,100000000807,2017-08-20,1032033.47,Active,INR,Yes
ACC0000808,CUST000514,BR0035,Savings,100000000808,2017-09-14,754124.92,Active,INR,Yes
ACC0000809,CUST000605,BR0012,Salary,100000000809,2012-03-01,363362.08,Active,INR,No
ACC0000810,CUST000043,BR0028,Current,100000000810,2020-07-28,995503.02,Active,INR,Yes
ACC0000811,CUST000902,BR0016,Salary,100000000811,2025-03-17,707686.55,Active,INR,No
ACC0000812,CUST000098,BR0023,Fixed Deposit,100000000812,2013-04-13,199532.02,Active,INR,No
ACC0000813,CUST000984,BR0028,Savings,100000000813,2023-08-28,400585.47,Active,INR,No
ACC0000814,CUST000753,BR0034,Current,100000000814,2024-02-22,206569.59,Active,INR,No
ACC0000815,CUST000728,BR0031,Savings,100000000815,2015-11-09,22078.36,Active,INR,No
ACC0000816,CUST000494,BR0009,Salary,100000000816,2015-10-10,435213.91,Inactive,INR,No
ACC0000817,CUST000755,BR0024,Savings,100000000817,2025-02-18,470452.24,Active,INR,Yes
ACC0000818,CUST000188,BR0023,Savings,100000000818,2014-05-20,640173.72,Active,INR,No
ACC0000819,CUST000173,BR0049,Fixed Deposit,100000000819,2018-09-22,536942.94,Active,INR,Yes
ACC0000820,CUST000604,BR0049,Savings,100000000820,2016-01-16,775519.84,Active,INR,Yes
ACC0000821,CUST000812,BR0011,Savings,100000000821,2018-02-18,105083.82,Active,INR,Yes
ACC0000822,CUST000609,BR0001,Salary,100000000822,2025-07-31,842747.7,Active,INR,Yes
ACC0000823,CUST000852,BR0045,Savings,100000000823,2015-01-05,492186.25,Active,INR,No
ACC0000824,CUST000848,BR0004,Recurring Deposit,100000000824,2020-02-07,516655.13,Active,INR,No
ACC0000825,CUST000857,BR0019,Current,100000000825,2012-06-02,860753.15,Active,INR,Yes
ACC0000826,CUST000756,BR0049,Savings,100000000826,2016-12-04,295109.58,Active,INR,Yes
ACC0000827,CUST000138,BR0011,Savings,100000000827,2022-05-26,112828.55,Closed,INR,Yes
ACC0000828,CUST000392,BR0001,Salary,100000000828,2021-06-01,1158126.11,Closed,INR,Yes
ACC0000829,CUST000473,BR0032,Salary,100000000829,2019-03-09,480269.11,Active,INR,No
ACC0000830,CUST000851,BR0004,Current,100000000830,2021-10-11,1044434.92,Active,INR,Yes
ACC0000831,CUST000726,BR0034,Salary,100000000831,2019-12-09,12882.88,Active,INR,Yes
ACC0000832,CUST000475,BR0012,Savings,100000000832,2021-07-02,108613.0,Active,INR,Yes
ACC0000833,CUST000878,BR0015,Salary,100000000833,2016-08-11,1179655.03,Inactive,INR,No
ACC0000834,CUST000118,BR0001,Current,100000000834,2025-11-04,311140.76,Active,INR,No
ACC0000835,CUST000307,BR0009,Fixed Deposit,100000000835,2014-03-23,467212.75,Active,INR,No
ACC0000836,CUST000120,BR0048,Savings,100000000836,2016-01-03,556974.45,Active,INR,No
ACC0000837,CUST000536,BR0024,Current,100000000837,2021-06-04,1073207.58,Active,INR,No
ACC0000838,CUST000880,BR0045,Savings,100000000838,2017-08-18,725484.0,Active,INR,Yes
ACC0000839,CUST000839,BR0018,Fixed Deposit,100000000839,2013-07-23,568321.07,Active,INR,Yes
ACC0000840,CUST000524,BR0036,Savings,100000000840,2013-12-09,1003154.19,Active,INR,Yes
ACC0000841,CUST000177,BR0020,Salary,100000000841,2012-12-03,1058704.67,Active,INR,Yes
ACC0000842,CUST000456,BR0020,Savings,100000000842,2017-12-29,93784.41,Active,INR,Yes
ACC0000843,CUST000276,BR0023,Savings,100000000843,2019-07-09,955458.62,Active,INR,No
ACC0000844,CUST000587,BR0017,Savings,100000000844,2012-03-29,199026.6,Inactive,INR,No
ACC0000845,CUST000764,BR0015,Savings,100000000845,2015-01-25,501916.93,Active,INR,No
ACC0000846,CUST000705,BR0030,Savings,100000000846,2023-07-26,520931.19,Active,INR,Yes
ACC0000847,CUST000669,BR0001,Recurring Deposit,100000000847,2012-01-27,714946.33,Active,INR,No
ACC0000848,CUST000641,BR0021,Current,100000000848,2018-01-03,209670.1,Active,INR,No
ACC0000849,CUST000241,BR0021,Salary,100000000849,2025-07-14,19696.13,Active,INR,Yes
ACC0000850,CUST000489,BR0035,Savings,100000000850,2021-08-01,60368.18,Active,INR,No
ACC0000851,CUST000755,BR0007,Savings,100000000851,2022-03-21,606474.0,Inactive,INR,No
ACC0000852,CUST000283,BR0014,Current,100000000852,2020-11-19,873425.86,Active,INR,No
ACC0000853,CUST000864,BR0042,Recurring Deposit,100000000853,2019-11-18,1054225.09,Active,INR,No
